run,iteration,n_estimators,max_depth,max_samples,max_features,mae,rmse
2,4,10,15,0.75,0.25,140075166.9671333,294973625.96962094
2,4,10,15,0.75,0.5,117057475.5818,223712949.68143103
2,4,10,15,0.75,0.75,128967229.9168889,288076446.9460382
2,4,10,15,0.75,1.0,121549406.81615557,241851562.70121947
2,4,10,15,1.0,0.25,145982696.08095554,312010309.77030754
2,4,10,15,1.0,0.5,161186087.30975556,315703092.194066
2,4,10,15,1.0,0.75,124218904.41635555,259864023.45051152
2,4,10,15,1.0,1.0,120617815.67833334,244428991.8892632
2,4,50,,0.25,0.25,207661865.1851777,389134459.98134184
2,4,50,,0.25,0.5,169629449.08220002,305170659.31093997
2,4,50,,0.25,0.75,174029390.09133777,316806339.36440796
2,4,50,,0.25,1.0,207827311.49531555,390948826.7227463
2,4,50,,0.5,0.25,175036004.48001334,323457087.92541546
2,4,50,,0.5,0.5,149473148.66025335,274990246.39339507
2,4,50,,0.5,0.75,122688855.35977334,224650327.35429028
2,4,50,,0.5,1.0,138253022.89789775,257138648.22316194
2,4,50,,0.75,0.25,143145049.8346578,274698298.2483037
2,4,50,,0.75,0.5,123140317.13764447,233535602.61855856
2,4,50,,0.75,0.75,128892148.84371112,247708823.99034962
2,4,50,,0.75,1.0,115292575.85267556,221733390.12914497
2,4,50,,1.0,0.25,140248050.19228444,266326989.6147829
2,4,50,,1.0,0.5,126406397.7735778,248206693.14682063
2,4,50,,1.0,0.75,114843372.27537781,225272194.58595005
2,4,50,,1.0,1.0,121456687.38840447,237751242.24839222
2,4,50,5,0.25,0.25,216872866.23093107,408250592.7778646
2,4,50,5,0.25,0.5,186951273.46701336,352013307.7525724
2,4,50,5,0.25,0.75,164568631.4015822,308057342.75734156
2,4,50,5,0.25,1.0,183954762.27487552,349410069.17683285
2,4,50,5,0.5,0.25,174146731.92555702,333307987.29993594
2,4,50,5,0.5,0.5,162340702.7779259,307404083.02367806
2,4,50,5,0.5,0.75,136602205.93787,260094226.32264355
2,4,50,5,0.5,1.0,120746838.4068303,225027862.9836719
2,4,50,5,0.75,0.25,174006781.38214895,324834409.6326429
2,4,50,5,0.75,0.5,128061040.25100093,241136804.68459246
2,4,50,5,0.75,0.75,140515664.92987695,264456676.61878172
2,4,50,5,0.75,1.0,117971692.97436942,227655423.0412923
2,4,50,5,1.0,0.25,128699441.97765793,255632023.92457443
2,4,50,5,1.0,0.5,114007450.17226046,221876952.67068982
2,4,50,5,1.0,0.75,117769648.19296579,221038616.8118988
2,4,50,5,1.0,1.0,109506400.0424735,210907185.85883743
2,4,50,10,0.25,0.25,205996407.28465334,385744374.64555067
2,4,50,10,0.25,0.5,177277874.87218672,336718460.45119375
2,4,50,10,0.25,0.75,176680230.67424,322678814.40272206
2,4,50,10,0.25,1.0,178345689.91137335,329789065.8825206
2,4,50,10,0.5,0.25,147019490.2663467,275136255.83626586
2,4,50,10,0.5,0.5,144066737.03109777,268394862.28231162
2,4,50,10,0.5,0.75,149471583.22414222,280655441.50050294
2,4,50,10,0.5,1.0,128714880.92649777,231591268.76590183
2,4,50,10,0.75,0.25,154952913.31337333,299161370.0511848
2,4,50,10,0.75,0.5,138966734.95947114,265272493.51036575
2,4,50,10,0.75,0.75,114528487.95337333,219300053.39019978
2,4,50,10,0.75,1.0,115026584.18597335,220829707.05952847
2,4,50,10,1.0,0.25,136280900.0529511,260442563.86642173
2,4,50,10,1.0,0.5,127523653.91777776,246144654.66591752
2,4,50,10,1.0,0.75,119990887.67268,234413526.50241828
2,4,50,10,1.0,1.0,115380717.4218089,225572825.7684507
2,4,50,15,0.25,0.25,168800403.35347107,311874221.52970654
2,4,50,15,0.25,0.5,181587011.95055112,338453083.64635646
2,4,50,15,0.25,0.75,185175659.75795555,345514022.7470423
2,4,50,15,0.25,1.0,166790880.61152446,311865472.83341247
2,4,50,15,0.5,0.25,144437501.62683114,268972342.18110675
2,4,50,15,0.5,0.5,153522259.1561511,286338478.69474924
2,4,50,15,0.5,0.75,142030805.72460446,259680312.47846872
2,4,50,15,0.5,1.0,133003746.84436001,246846099.03713164
2,4,50,15,0.75,0.25,147876253.84812,285464343.2522168
2,4,50,15,0.75,0.5,130780878.2242667,249530820.8208638
2,4,50,15,0.75,0.75,112335961.02054667,214307067.41405648
2,4,50,15,0.75,1.0,117260336.39713782,228686376.92070636
2,4,50,15,1.0,0.25,141662226.94548002,269974884.6851381
2,4,50,15,1.0,0.5,110528130.81672446,227310881.06883407
2,4,50,15,1.0,0.75,118036190.52999114,230866614.63268712
2,4,50,15,1.0,1.0,120615164.43085337,233630108.48100662
2,4,100,,0.25,0.25,180430256.1885489,334350005.58245593
2,4,100,,0.25,0.5,176644018.01758,321648674.1748875
2,4,100,,0.25,0.75,178808542.0750978,330934540.63675004
2,4,100,,0.25,1.0,181006019.74028003,333773490.09122044
2,4,100,,0.5,0.25,152278010.25655112,284271377.1840082
2,4,100,,0.5,0.5,140284295.20920002,257625325.1015338
2,4,100,,0.5,0.75,132552492.73968667,248974452.17937845
2,4,100,,0.5,1.0,134214420.18684669,248930709.26322246
2,4,100,,0.75,0.25,149576950.26796666,280373707.7105133
2,4,100,,0.75,0.5,139778612.84766892,267696290.63679996
2,4,100,,0.75,0.75,134284661.71830893,256762084.43612137
2,4,100,,0.75,1.0,119822149.66090225,228295918.77726755
2,4,100,,1.0,0.25,135718689.72362667,262642101.79520783
2,4,100,,1.0,0.5,122287844.43524893,240292063.38366818
2,4,100,,1.0,0.75,109694640.56054889,213537377.87186116
2,4,100,,1.0,1.0,116609674.45826226,225862582.3106436
2,4,100,5,0.25,0.25,176837303.03681055,332463227.5588313
2,4,100,5,0.25,0.5,166425381.8375589,305473020.86196494
2,4,100,5,0.25,0.75,179079462.1713033,331017643.1728317
2,4,100,5,0.25,1.0,191945669.77727446,353815574.5511271
2,4,100,5,0.5,0.25,162535541.3017724,303556489.7133748
2,4,100,5,0.5,0.5,155266609.85886028,291883195.4771134
2,4,100,5,0.5,0.75,135263574.48991886,251456992.56999552
2,4,100,5,0.5,1.0,127481760.93112652,233847728.9558811
2,4,100,5,0.75,0.25,141426414.33253905,267382382.35539436
2,4,100,5,0.75,0.5,123084524.46827143,238148403.50406578
2,4,100,5,0.75,0.75,116210481.0703936,224383749.17191923
2,4,100,5,0.75,1.0,117554310.95351608,221219772.46655288
2,4,100,5,1.0,0.25,136610187.2141421,259899343.82275978
2,4,100,5,1.0,0.5,128798792.0091355,249235299.51791206
2,4,100,5,1.0,0.75,116228955.72849305,221758621.7694982
2,4,100,5,1.0,1.0,125002630.6514544,240083007.05364716
2,4,100,10,0.25,0.25,187064899.13661775,343439020.50912505
2,4,100,10,0.25,0.5,167921627.36789775,318828536.7536532
2,4,100,10,0.25,0.75,185298797.49930227,341194846.65517527
2,4,100,10,0.25,1.0,180885360.8576511,337451262.2106203
2,4,100,10,0.5,0.25,143970772.6211356,268749779.8270716
2,4,100,10,0.5,0.5,153098373.2850822,286271067.9818258
2,4,100,10,0.5,0.75,146989672.57259116,278519822.11617076
2,4,100,10,0.5,1.0,133639065.82931115,243335069.76206735
2,4,100,10,0.75,0.25,147539119.7148578,278616103.6166384
2,4,100,10,0.75,0.5,133295977.1448511,257674156.10670078
2,4,100,10,0.75,0.75,119619626.79349111,222803847.71717954
2,4,100,10,0.75,1.0,126888592.37122001,239235049.1406829
2,4,100,10,1.0,0.25,137375337.23223335,263199449.75166997
2,4,100,10,1.0,0.5,123365587.73693556,244559240.81011727
2,4,100,10,1.0,0.75,118449101.55951785,229874125.91333848
2,4,100,10,1.0,1.0,118437024.36408894,235705495.3690339
2,4,100,15,0.25,0.25,208558208.63308218,389142398.881511
2,4,100,15,0.25,0.5,190684272.69585118,352002681.2880728
2,4,100,15,0.25,0.75,198599038.38699114,369828342.4614539
2,4,100,15,0.25,1.0,167407054.39293113,313725351.6108493
2,4,100,15,0.5,0.25,154673976.38462225,289271112.690175
2,4,100,15,0.5,0.5,144550465.40051332,270848820.73388356
2,4,100,15,0.5,0.75,133561591.3300689,250932229.35667762
2,4,100,15,0.5,1.0,130248738.85022448,243917289.09887207
2,4,100,15,0.75,0.25,139965372.61658448,269746340.7839605
2,4,100,15,0.75,0.5,125863907.81360668,246754645.11787796
2,4,100,15,0.75,0.75,126669222.66283555,240130801.32782236
2,4,100,15,0.75,1.0,112147724.20783557,207880531.1732644
2,4,100,15,1.0,0.25,129740187.76057114,249477977.30079252
2,4,100,15,1.0,0.5,119772711.3365178,235476436.48322082
2,4,100,15,1.0,0.75,118337799.03452449,227940094.9035811
2,4,100,15,1.0,1.0,116867750.10201782,228966242.31134856
2,5,10,,0.25,0.25,208307826.36573336,392633756.2334963
2,5,10,,0.25,0.5,157043111.37873334,293658365.117308
2,5,10,,0.25,0.75,133758824.87275553,261631179.86744305
2,5,10,,0.25,1.0,160638057.94626665,316483394.9429523
2,5,10,,0.5,0.25,138725984.79937777,261622317.5048213
2,5,10,,0.5,0.5,110004228.22842222,215110558.71491727
2,5,10,,0.5,0.75,131221771.35142224,258110978.36515075
2,5,10,,0.5,1.0,117609556.95677777,240849714.19035324
2,5,10,,0.75,0.25,171237308.7348222,336667100.3545661
2,5,10,,0.75,0.5,137582539.57017776,273910440.8118081
2,5,10,,0.75,0.75,131740055.74195558,256398379.95996994
2,5,10,,0.75,1.0,102625848.37877774,196699111.34604958
2,5,10,,1.0,0.25,119576245.10268885,237172715.63163027
2,5,10,,1.0,0.5,108927308.06397778,213403139.54758593
2,5,10,,1.0,0.75,106495087.90428889,208478402.1204171
2,5,10,,1.0,1.0,117911552.02677776,227339690.0703035
2,5,10,5,0.25,0.25,201147267.20483336,390714290.1613332
2,5,10,5,0.25,0.5,143632794.39760557,275361907.54641885
2,5,10,5,0.25,0.75,144561400.01209995,277028417.2470283
2,5,10,5,0.25,1.0,171770325.37067774,342702938.4787356
2,5,10,5,0.5,0.25,135541554.4046626,258928739.45994565
2,5,10,5,0.5,0.5,134091338.92363332,251495271.9559873
2,5,10,5,0.5,0.75,108738413.0413788,210018860.37915736
2,5,10,5,0.5,1.0,113836184.70721482,221870702.5525471
2,5,10,5,0.75,0.25,130259263.02959995,252832224.9571781
2,5,10,5,0.75,0.5,139410129.7037507,264966361.38060528
2,5,10,5,0.75,0.75,97559882.90007631,188536849.82113916
2,5,10,5,0.75,1.0,95387870.39517218,187904689.10855666
2,5,10,5,1.0,0.25,135529333.49656287,258117534.11027816
2,5,10,5,1.0,0.5,120083011.43368208,232803048.88251856
2,5,10,5,1.0,0.75,112994317.99112459,215803300.5802339
2,5,10,5,1.0,1.0,107135889.89520079,206865822.1184788
2,5,10,10,0.25,0.25,176697988.10540003,355227913.202925
2,5,10,10,0.25,0.5,192555719.41562223,369557897.35058653
2,5,10,10,0.25,0.75,135616971.34942225,260618302.09793776
2,5,10,10,0.25,1.0,126628962.13217777,243240008.3175137
2,5,10,10,0.5,0.25,143542870.3331556,264491053.58274353
2,5,10,10,0.5,0.5,135400958.26768887,254989747.2968404
2,5,10,10,0.5,0.75,142500283.08615553,272941060.59092593
2,5,10,10,0.5,1.0,90266650.17493333,177691712.17945892
2,5,10,10,0.75,0.25,149690846.59446666,295188739.0641149
2,5,10,10,0.75,0.5,140561692.3885111,280587451.80590373
2,5,10,10,0.75,0.75,95542124.04194443,203329626.41109723
2,5,10,10,0.75,1.0,81780984.15813334,169796608.24686086
2,5,10,10,1.0,0.25,162381224.9971333,330724790.2994545
2,5,10,10,1.0,0.5,123033471.99951112,236160869.28404742
2,5,10,10,1.0,0.75,105360403.15933333,204817304.4326275
2,5,10,10,1.0,1.0,94202352.58080001,188200018.1817925
2,5,10,15,0.25,0.25,145081131.4966889,278623551.4004504
2,5,10,15,0.25,0.5,155752406.7571333,288237314.9192367
2,5,10,15,0.25,0.75,146640491.3796889,268505207.4525742
2,5,10,15,0.25,1.0,142778023.2532889,284817456.8735135
2,5,10,15,0.5,0.25,145879355.4158667,282523135.6925278
2,5,10,15,0.5,0.5,136697510.1000222,263356383.68593842
2,5,10,15,0.5,0.75,132050052.81357779,254391101.9093582
2,5,10,15,0.5,1.0,113212307.17488891,227566030.4776812
2,5,10,15,0.75,0.25,157551699.1633333,293624997.15247774
2,5,10,15,0.75,0.5,127957896.1152,252064053.42041978
2,5,10,15,0.75,0.75,116834322.59935558,224458881.3325894
2,5,10,15,0.75,1.0,100246565.7792,193331621.3203958
2,5,10,15,1.0,0.25,124398940.31002223,241734169.3331269
2,5,10,15,1.0,0.5,103664395.18504445,224370747.25561848
2,5,10,15,1.0,0.75,99220091.38228892,194537551.44724676
2,5,10,15,1.0,1.0,91512573.80031109,187621603.15445155
2,5,50,,0.25,0.25,179815391.23610222,338138163.2295221
2,5,50,,0.25,0.5,155877431.26326665,296054185.740014
2,5,50,,0.25,0.75,146688558.02097335,279224817.92308426
2,5,50,,0.25,1.0,161158891.40015554,305271027.68755394
2,5,50,,0.5,0.25,132231347.30922665,245355476.01001182
2,5,50,,0.5,0.5,125534354.25709774,238544912.13624713
2,5,50,,0.5,0.75,138980666.50051555,264390039.95958966
2,5,50,,0.5,1.0,108210334.06943999,213052375.66028777
2,5,50,,0.75,0.25,120959942.91740443,232602926.69735873
2,5,50,,0.75,0.5,121413062.80812442,235113081.37440202
2,5,50,,0.75,0.75,112918758.0739867,218379083.65350452
2,5,50,,0.75,1.0,105784696.29786222,209287389.62159857
2,5,50,,1.0,0.25,114878204.56208445,217417373.35027552
2,5,50,,1.0,0.5,106574538.65350665,206319317.7481206
2,5,50,,1.0,0.75,119351431.15971996,231259047.18665287
2,5,50,,1.0,1.0,103602160.36997776,205445111.54940757
2,5,50,5,0.25,0.25,159308837.32558814,295977442.0957587
2,5,50,5,0.25,0.5,161636175.23301557,302483713.4018339
2,5,50,5,0.25,0.75,133842780.6128078,255103185.36609626
2,5,50,5,0.25,1.0,151605344.23434517,284478912.85903573
2,5,50,5,0.5,0.25,141323787.9741321,262673499.93482083
2,5,50,5,0.5,0.5,139865745.19709805,257674081.43378335
2,5,50,5,0.5,0.75,122081673.47252028,240601788.53723747
2,5,50,5,0.5,1.0,109580592.17692769,212186275.91874504
2,5,50,5,0.75,0.25,128043042.00230823,240099922.54495618
2,5,50,5,0.75,0.5,117556550.93279153,222732333.03592974
2,5,50,5,0.75,0.75,101009149.44623484,191958548.72846138
2,5,50,5,0.75,1.0,98155809.85897772,190678473.6346284
2,5,50,5,1.0,0.25,131938339.67138976,244443318.4306449
2,5,50,5,1.0,0.5,110822237.51263715,213825246.2895903
2,5,50,5,1.0,0.75,113998356.33375263,220704485.7577463
2,5,50,5,1.0,1.0,102562426.11398427,200805687.70657757
2,5,50,10,0.25,0.25,181007244.6184844,331234994.8420477
2,5,50,10,0.25,0.5,160563560.10744444,302199289.7218037
2,5,50,10,0.25,0.75,181694050.85479996,331679339.632
2,5,50,10,0.25,1.0,139362925.27909333,268107332.40290105
2,5,50,10,0.5,0.25,130185404.03703111,248812700.40721744
2,5,50,10,0.5,0.5,135532087.72876891,264674867.34349042
2,5,50,10,0.5,0.75,123127695.61922668,235847116.6332177
2,5,50,10,0.5,1.0,112389201.16743112,219123508.58998248
2,5,50,10,0.75,0.25,127534147.80601336,244074940.27787125
2,5,50,10,0.75,0.5,114181709.14053774,223024751.55658475
2,5,50,10,0.75,0.75,100822996.64713335,198751442.22795242
2,5,50,10,0.75,1.0,106919270.37534666,213237713.47804657
2,5,50,10,1.0,0.25,115336595.94896889,224803615.84773868
2,5,50,10,1.0,0.5,104371470.07119788,205439541.8609729
2,5,50,10,1.0,0.75,109693564.6400489,220343198.5773894
2,5,50,10,1.0,1.0,104907369.23339999,208555305.19969288
2,5,50,15,0.25,0.25,162875574.9622089,307038581.0355141
2,5,50,15,0.25,0.5,158395939.03732002,290648419.88695353
2,5,50,15,0.25,0.75,154618082.97534665,289245245.0919394
2,5,50,15,0.25,1.0,144607160.68264443,274335934.380054
2,5,50,15,0.5,0.25,154889627.1495778,297221114.3782484
2,5,50,15,0.5,0.5,115939582.36418666,222793523.9993188
2,5,50,15,0.5,0.75,115159862.46489333,223480995.54815167
2,5,50,15,0.5,1.0,118843433.17852448,234805432.35887796
2,5,50,15,0.75,0.25,138516229.21978667,258605458.71343854
2,5,50,15,0.75,0.5,105476522.48092444,208794168.26401043
2,5,50,15,0.75,0.75,106881661.23929779,210374891.1937442
2,5,50,15,0.75,1.0,108073360.41180886,210376366.51211062
2,5,50,15,1.0,0.25,123398351.60395999,234089600.08319667
2,5,50,15,1.0,0.5,108805608.87923555,210018576.29159766
2,5,50,15,1.0,0.75,104971813.0258311,205077241.20043653
2,5,50,15,1.0,1.0,106995544.25519556,210990790.1335891
2,5,100,,0.25,0.25,172790333.42489555,322877112.5798175
2,5,100,,0.25,0.5,170186909.38274446,312276236.1533113
2,5,100,,0.25,0.75,147447184.16767776,283245382.2747022
2,5,100,,0.25,1.0,132608351.8519667,258112549.68811733
2,5,100,,0.5,0.25,150269126.14097777,283053311.9120479
2,5,100,,0.5,0.5,125144937.3333111,237573627.8349551
2,5,100,,0.5,0.75,119601454.13845553,237322680.46322444
2,5,100,,0.5,1.0,111942633.96984218,218776799.8474335
2,5,100,,0.75,0.25,135470934.9903022,255168579.41429925
2,5,100,,0.75,0.5,120168116.02524441,230960218.1316663
2,5,100,,0.75,0.75,108172134.54329777,214171746.2038333
2,5,100,,0.75,1.0,105680624.74892223,209431746.4963079
2,5,100,,1.0,0.25,117576283.7689044,223975793.13609648
2,5,100,,1.0,0.5,108253690.94893552,212160152.26196474
2,5,100,,1.0,0.75,106534447.55897333,205837940.54488242
2,5,100,,1.0,1.0,103902664.3087733,201203373.0243302
2,5,100,5,0.25,0.25,176791279.28895906,324570339.9264287
2,5,100,5,0.25,0.5,156863260.97229686,292232783.2408566
2,5,100,5,0.25,0.75,151708007.87119704,281986302.2017345
2,5,100,5,0.25,1.0,149031342.3702911,282099501.67988646
2,5,100,5,0.5,0.25,155664260.55867758,288388426.414488
2,5,100,5,0.5,0.5,132932511.23575789,253228511.25366336
2,5,100,5,0.5,0.75,120332025.84620512,233608113.38427842
2,5,100,5,0.5,1.0,120853540.55982529,232761577.50620326
2,5,100,5,0.75,0.25,141964216.3093486,267865836.18420058
2,5,100,5,0.75,0.5,118363139.25415717,227405287.411539
2,5,100,5,0.75,0.75,110030755.61123508,214870771.6287144
2,5,100,5,0.75,1.0,104679129.07926805,205220967.83592805
2,5,100,5,1.0,0.25,128845265.12538643,241696229.43649617
2,5,100,5,1.0,0.5,111389644.26205598,213701248.3298789
2,5,100,5,1.0,0.75,110300686.53519802,212422579.3801555
2,5,100,5,1.0,1.0,103328701.06406586,201910679.36863068
2,5,100,10,0.25,0.25,166880106.84512225,307131519.4878344
2,5,100,10,0.25,0.5,148705378.59632665,279784782.28936696
2,5,100,10,0.25,0.75,147199219.35788444,278380424.36215055
2,5,100,10,0.25,1.0,146794632.7626978,275930967.3361275
2,5,100,10,0.5,0.25,141507346.99208668,266966301.99074513
2,5,100,10,0.5,0.5,129720312.37829109,247377764.28356892
2,5,100,10,0.5,0.75,121803316.77131777,236419199.21624
2,5,100,10,0.5,1.0,116852599.33657555,227484092.8432689
2,5,100,10,0.75,0.25,128901362.5814182,247717209.54950333
2,5,100,10,0.75,0.5,116422614.32133739,223089999.5610687
2,5,100,10,0.75,0.75,114668777.87606223,224374079.57624823
2,5,100,10,0.75,1.0,106761245.81270218,209907079.9822196
2,5,100,10,1.0,0.25,122249838.40099168,235212851.88763392
2,5,100,10,1.0,0.5,111453300.64205678,215574952.8272196
2,5,100,10,1.0,0.75,100448373.84478164,198638617.14998305
2,5,100,10,1.0,1.0,102719169.05266793,200968106.1794847
2,5,100,15,0.25,0.25,169316661.65596446,316828769.84999555
2,5,100,15,0.25,0.5,161657507.55364665,295336493.4231585
2,5,100,15,0.25,0.75,171973372.79871336,322465193.19756
2,5,100,15,0.25,1.0,131515547.58300225,253326475.84706268
2,5,100,15,0.5,0.25,152740442.69409105,286329150.8644272
2,5,100,15,0.5,0.5,128813012.10762888,249423566.72121346
2,5,100,15,0.5,0.75,114513928.09191996,217951117.39188188
2,5,100,15,0.5,1.0,113143335.18098666,220366095.83297727
2,5,100,15,0.75,0.25,118184627.9453622,225895783.66185936
2,5,100,15,0.75,0.5,109869633.25347777,215386168.1745409
2,5,100,15,0.75,0.75,112902700.93613106,218056088.9050504
2,5,100,15,0.75,1.0,104995445.31350885,207556762.8935671
2,5,100,15,1.0,0.25,120923676.12764661,230446489.15863523
2,5,100,15,1.0,0.5,106960446.52573329,207159336.17963177
2,5,100,15,1.0,0.75,99804138.56313999,197100855.43649524
2,5,100,15,1.0,1.0,101874810.78139551,204390423.59631053
3,2,10,,0.25,0.25,130228563.92211111,256899959.34323746
3,2,10,,0.25,0.5,118222857.70459998,228529419.30376685
3,2,10,,0.25,0.75,106717398.2423111,216250454.22165996
3,2,10,,0.25,1.0,128784333.6242889,246922233.06201
3,2,10,,0.5,0.25,106912492.54997776,209601052.75108346
3,2,10,,0.5,0.5,128918104.6830889,240032941.2064956
3,2,10,,0.5,0.75,112672922.20895554,220408691.88497254
3,2,10,,0.5,1.0,110084653.90131111,214253181.95123476
3,2,10,,0.75,0.25,97554084.12124445,196839048.30094662
3,2,10,,0.75,0.5,113621980.43746667,210104766.51964214
3,2,10,,0.75,0.75,104302774.69995554,206249066.91514984
3,2,10,,0.75,1.0,106796811.75531112,208097781.42789316
3,2,10,,1.0,0.25,103165288.27766667,214155907.40243918
3,2,10,,1.0,0.5,128288439.55828889,238394189.29828432
3,2,10,,1.0,0.75,133858915.89873333,256843241.71558094
3,2,10,,1.0,1.0,104082835.21499997,199562410.87820253
3,2,10,5,0.25,0.25,121555022.41417778,245315727.11676762
3,2,10,5,0.25,0.5,122600000.57846667,230636918.55511925
3,2,10,5,0.25,0.75,121335996.61968888,243796339.1646958
3,2,10,5,0.25,1.0,107755468.69493331,217848534.44255334
3,2,10,5,0.5,0.25,131954685.5537778,241791986.73458079
3,2,10,5,0.5,0.5,103791657.42564444,207057869.5767083
3,2,10,5,0.5,0.75,123584022.6187778,227637409.92995873
3,2,10,5,0.5,1.0,122501259.11124445,240486029.36058408
3,2,10,5,0.75,0.25,115539410.1134,227756929.92063597
3,2,10,5,0.75,0.5,104839063.67902221,195651196.76906505
3,2,10,5,0.75,0.75,96255170.13455556,185614252.65247214
3,2,10,5,0.75,1.0,101572831.3900222,195089333.937738
3,2,10,5,1.0,0.25,114539653.5100889,225375915.3670993
3,2,10,5,1.0,0.5,117890073.64780001,230783706.19068784
3,2,10,5,1.0,0.75,127601039.85482223,252342725.72213036
3,2,10,5,1.0,1.0,96344519.74175555,204515105.72811925
3,2,10,10,0.25,0.25,114748872.19875552,230345759.02672538
3,2,10,10,0.25,0.5,110326886.90268888,237179133.2518269
3,2,10,10,0.25,0.75,95433822.20202221,182554670.90084973
3,2,10,10,0.25,1.0,107224192.06831111,200222717.47180322
3,2,10,10,0.5,0.25,116772295.87904441,231630225.25330862
3,2,10,10,0.5,0.5,122822730.27497776,223527550.1140894
3,2,10,10,0.5,0.75,120414588.10444444,229303052.11942074
3,2,10,10,0.5,1.0,81885431.5933778,177556002.9371467
3,2,10,10,0.75,0.25,107026808.45557779,207450369.47087032
3,2,10,10,0.75,0.5,114445470.27362223,230094427.15709326
3,2,10,10,0.75,0.75,101115072.99553333,204165595.69277376
3,2,10,10,0.75,1.0,97120116.6051111,190884963.96255302
3,2,10,10,1.0,0.25,112205730.6057111,217476161.155953
3,2,10,10,1.0,0.5,98556380.34748887,194268892.58928087
3,2,10,10,1.0,0.75,112966086.87777777,214783639.44883817
3,2,10,10,1.0,1.0,108408374.40579998,212715914.69235277
3,2,10,15,0.25,0.25,124447389.91904445,245516006.350537
3,2,10,15,0.25,0.5,118615103.19168888,234361528.11775196
3,2,10,15,0.25,0.75,118156781.45797782,220494010.57371435
3,2,10,15,0.25,1.0,106460988.67186667,197256496.8056815
3,2,10,15,0.5,0.25,105688877.92057778,207887200.7559356
3,2,10,15,0.5,0.5,100681600.10222225,201132834.66927904
3,2,10,15,0.5,0.75,120859407.7433111,234897476.02290356
3,2,10,15,0.5,1.0,120640891.58637778,235718704.4786299
3,2,10,15,0.75,0.25,118663194.569,238867411.61826035
3,2,10,15,0.75,0.5,105198568.02668889,210812494.1783421
3,2,10,15,0.75,0.75,104729250.6008889,202068513.64137265
3,2,10,15,0.75,1.0,126684643.6764,245518544.8771267
3,2,10,15,1.0,0.25,85191925.08813334,174716111.19159746
3,2,10,15,1.0,0.5,88981805.3001778,177686356.43431398
3,2,10,15,1.0,0.75,109783866.0082,224241620.49578044
3,2,10,15,1.0,1.0,121174529.39182222,236890804.52669886
3,2,50,,0.25,0.25,110063846.64388442,214600136.3027887
3,2,50,,0.25,0.5,110862962.61987554,212155402.50321636
3,2,50,,0.25,0.75,101775282.69982666,192771346.32992008
3,2,50,,0.25,1.0,110940019.78269331,213881079.1057451
3,2,50,,0.5,0.25,99670045.1095155,194635280.97118926
3,2,50,,0.5,0.5,105740437.87688,204862065.35528645
3,2,50,,0.5,0.75,100739197.54092441,197938244.49619496
3,2,50,,0.5,1.0,106755108.53821774,204654916.91685426
3,2,50,,0.75,0.25,107075981.48715103,205013304.82637823
3,2,50,,0.75,0.5,103398073.40337335,204035701.4775613
3,2,50,,0.75,0.75,106834531.45625778,209017461.29223096
3,2,50,,0.75,1.0,110452925.22494222,208255984.99647334
3,2,50,,1.0,0.25,105234437.82177776,203261139.3833504
3,2,50,,1.0,0.5,110218266.00585775,212001739.26666972
3,2,50,,1.0,0.75,109154107.57298219,209151257.28284597
3,2,50,,1.0,1.0,108675466.07920887,212532329.9216399
3,2,50,5,0.25,0.25,112807273.9198444,212872295.25745502
3,2,50,5,0.25,0.5,112813492.05375998,213746736.4886477
3,2,50,5,0.25,0.75,104283856.24744444,203009714.6213736
3,2,50,5,0.25,1.0,115780029.28003556,221404459.16316298
3,2,50,5,0.5,0.25,104244469.93916886,203479334.4980641
3,2,50,5,0.5,0.5,105539689.69068001,201053106.87719044
3,2,50,5,0.5,0.75,109013083.59820439,212776594.24518526
3,2,50,5,0.5,1.0,101992222.59499995,192972162.01729974
3,2,50,5,0.75,0.25,108206595.73478667,207626058.5215698
3,2,50,5,0.75,0.5,105262672.9627955,201912879.83048302
3,2,50,5,0.75,0.75,104668948.18684442,206762032.30596253
3,2,50,5,0.75,1.0,105117618.27936594,203563076.85753486
3,2,50,5,1.0,0.25,106989189.66699111,204283442.62249228
3,2,50,5,1.0,0.5,111260361.96163626,215144678.2506683
3,2,50,5,1.0,0.75,107685877.02823113,209105569.15757677
3,2,50,5,1.0,1.0,110105560.34340447,220649226.87827733
3,2,50,10,0.25,0.25,112807771.2215689,220133021.55798337
3,2,50,10,0.25,0.5,104283996.59021331,201666894.20066053
3,2,50,10,0.25,0.75,108476593.1904533,207092226.457223
3,2,50,10,0.25,1.0,115683598.55220445,221960562.29364833
3,2,50,10,0.5,0.25,99145302.6708711,193028012.39222243
3,2,50,10,0.5,0.5,109579427.0133955,210390962.6391033
3,2,50,10,0.5,0.75,98233757.66272442,189615606.6720517
3,2,50,10,0.5,1.0,99831062.37449776,188221891.69425562
3,2,50,10,0.75,0.25,101835261.69197775,196911771.45729297
3,2,50,10,0.75,0.5,109485376.84057784,206677147.9009078
3,2,50,10,0.75,0.75,101877879.52705777,196987933.6679663
3,2,50,10,0.75,1.0,97194589.49049777,185698140.0260644
3,2,50,10,1.0,0.25,102485887.06431557,192890183.92991588
3,2,50,10,1.0,0.5,108006247.25312887,207343680.16719764
3,2,50,10,1.0,0.75,107882939.77112444,212293877.5938017
3,2,50,10,1.0,1.0,102788219.85453331,202658768.34624282
