run,iteration,hidden_layer_size_layer_1,hidden_layer_size_layer_2,activation,learning_rate,l2_regularization,mae,rmse
6,4,100,,relu,0.001,1e-05,178241152.02695796,233088157.74771494
6,4,100,,relu,0.001,0.0001,178240822.08146167,233087945.732689
6,4,100,,relu,0.01,1e-05,177853111.96919027,233153602.47326282
6,4,100,,relu,0.01,0.0001,177897468.2081916,233158319.76279354
6,4,100,,tanh,0.0001,1e-05,178244839.33841425,233087695.9806488
6,4,100,,tanh,0.0001,0.0001,178244840.12516806,233087696.11936808
6,4,100,,tanh,0.001,1e-05,178244812.66612348,233087700.04885703
6,4,100,,tanh,0.001,0.0001,178244815.1273217,233087699.2733514
6,4,100,,tanh,0.01,1e-05,178244504.89797527,233087775.51793638
6,4,100,,tanh,0.01,0.0001,178244523.43061516,233087769.51243567
6,4,150,,logistic,0.0001,1e-05,178244838.16017792,233087694.33563074
6,4,150,,logistic,0.0001,0.0001,178244838.991484,233087695.13423207
6,4,150,,logistic,0.001,1e-05,178244780.71527538,233087710.5237678
6,4,150,,logistic,0.001,0.0001,178244781.3399807,233087711.25634184
6,4,150,,logistic,0.01,1e-05,178244264.54522082,233087852.16497645
6,4,150,,logistic,0.01,0.0001,178244259.6778156,233087854.6689116
6,4,150,,relu,0.0001,1e-05,178244806.05239433,233087716.2757022
6,4,150,,relu,0.0001,0.0001,178244804.04865485,233087714.97696823
6,4,150,,relu,0.001,1e-05,178238740.38480565,233088532.38116044
6,4,150,,relu,0.001,0.0001,178238880.1990955,233088227.40873063
6,4,150,,relu,0.01,1e-05,177683425.96490306,233196053.8747247
6,4,150,,relu,0.01,0.0001,177717792.178238,233192732.12166947
6,4,150,,tanh,0.0001,1e-05,178244837.78604004,233087697.62872124
6,4,150,,tanh,0.0001,0.0001,178244838.72968408,233087697.15472773
6,4,150,,tanh,0.001,1e-05,178244797.25040123,233087703.70130563
6,4,150,,tanh,0.001,0.0001,178244795.10960922,233087704.1926025
6,4,150,,tanh,0.01,1e-05,178244372.23599163,233087803.99009627
6,4,150,,tanh,0.01,0.0001,178244358.8444226,233087808.0820234
6,4,50,50,logistic,0.0001,1e-05,178244843.7034861,233087694.34457815
6,4,50,50,logistic,0.0001,0.0001,178244843.1775552,233087693.83672595
6,4,50,50,logistic,0.001,1e-05,178244824.55717692,233087698.99688664
6,4,50,50,logistic,0.001,0.0001,178244823.71821365,233087699.81605256
6,4,50,50,logistic,0.01,1e-05,178244634.9327537,233087752.39833063
6,4,50,50,logistic,0.01,0.0001,178244636.2873712,233087752.97785673
6,4,50,50,relu,0.0001,1e-05,178244639.9368039,233087775.34180942
6,4,50,50,relu,0.0001,0.0001,178244686.8633324,233087756.35935605
6,4,50,50,relu,0.001,1e-05,178082827.50224635,233128684.12482485
6,4,50,50,relu,0.001,0.0001,178113263.25446856,233128057.39588264
6,4,50,50,relu,0.01,1e-05,175088838.4209184,314622448.7781617
6,4,50,50,relu,0.01,0.0001,181395065.027905,321700332.91035604
6,4,50,50,tanh,0.0001,1e-05,178244841.6744055,233087693.08427733
6,4,50,50,tanh,0.0001,0.0001,178244842.21921864,233087694.64449954
6,4,50,50,tanh,0.001,1e-05,178244838.7382992,233087686.8274046
6,4,50,50,tanh,0.001,0.0001,178244839.38174495,233087686.46659508
6,4,50,50,tanh,0.01,1e-05,178244780.44524685,233087655.90932962
6,4,50,50,tanh,0.01,0.0001,178244748.82383808,233087689.91737035
6,4,100,50,logistic,0.0001,1e-05,178244843.48196515,233087694.64104405
6,4,100,50,logistic,0.0001,0.0001,178244842.96674824,233087694.02783585
6,4,100,50,logistic,0.001,1e-05,178244826.38211438,233087698.38155347
6,4,100,50,logistic,0.001,0.0001,178244827.457024,233087698.8959211
6,4,100,50,logistic,0.01,1e-05,178244660.3023212,233087746.3538618
6,4,100,50,logistic,0.01,0.0001,178244666.1547058,233087744.0159975
6,4,100,50,relu,0.0001,1e-05,178244691.9516068,233087977.22531605
6,4,100,50,relu,0.0001,0.0001,178244628.72707307,233087871.61913028
6,4,100,50,relu,0.001,1e-05,177803044.84301314,233207714.83711848
6,4,100,50,relu,0.001,0.0001,177910422.64886123,233183949.71427056
6,4,100,50,relu,0.01,1e-05,190691907.37337914,330347443.68516725
6,4,100,50,relu,0.01,0.0001,196377121.67476466,338469103.8292085
6,4,100,50,tanh,0.0001,1e-05,178244840.29468703,233087690.56691864
6,4,100,50,tanh,0.0001,0.0001,178244840.85776865,233087691.52140456
6,4,100,50,tanh,0.001,1e-05,178244839.47469255,233087685.74989203
6,4,100,50,tanh,0.001,0.0001,178244838.51665676,233087687.27100617
6,4,100,50,tanh,0.01,1e-05,178244804.3686063,233087613.63662142
6,4,100,50,tanh,0.01,0.0001,178244761.6699276,233087671.8567648
6,4,100,100,logistic,0.0001,1e-05,178244841.57922667,233087694.61047935
6,4,100,100,logistic,0.0001,0.0001,178244842.54446867,233087695.39320588
6,4,100,100,logistic,0.001,1e-05,178244808.64176112,233087703.64322254
6,4,100,100,logistic,0.001,0.0001,178244809.76635888,233087703.90529123
6,4,100,100,logistic,0.01,1e-05,178244450.3937696,233087805.99754235
6,4,100,100,logistic,0.01,0.0001,178244452.0917286,233087805.24264786
6,4,100,100,relu,0.0001,1e-05,178244070.27657184,233088088.7654743
6,4,100,100,relu,0.0001,0.0001,178244087.49418408,233087944.69390666
6,4,100,100,relu,0.001,1e-05,177529809.66748983,233266683.19563293
6,4,100,100,relu,0.001,0.0001,177351935.10724595,233334229.0347165
6,4,100,100,relu,0.01,1e-05,204851080.8020221,344200326.7735616
6,4,100,100,relu,0.01,0.0001,202137223.0634694,340025578.7918589
6,4,100,100,tanh,0.0001,1e-05,178244839.55476817,233087691.5291543
6,4,100,100,tanh,0.0001,0.0001,178244839.13216838,233087689.26100287
6,4,100,100,tanh,0.001,1e-05,178244835.02550575,233087679.71233836
6,4,100,100,tanh,0.001,0.0001,178244835.55004463,233087677.6675629
6,4,100,100,tanh,0.01,1e-05,178244744.24305376,233087576.81332672
6,4,100,100,tanh,0.01,0.0001,178244732.990006,233087583.8265173
6,4,150,100,logistic,0.0001,1e-05,178244841.35011122,233087695.3233742
6,4,150,100,logistic,0.0001,0.0001,178244842.50983903,233087694.95849848
6,4,150,100,logistic,0.001,1e-05,178244810.10084864,233087702.88148484
6,4,150,100,logistic,0.001,0.0001,178244811.98768762,233087702.1159945
6,4,150,100,logistic,0.01,1e-05,178244575.9883788,233087770.70142585
6,4,150,100,logistic,0.01,0.0001,178244540.7004669,233087780.24538708
6,4,150,100,relu,0.0001,1e-05,178244029.4918422,233088212.11625612
6,4,150,100,relu,0.0001,0.0001,178243960.6386319,233088088.64108315
6,4,150,100,relu,0.001,1e-05,177283241.22158027,233368644.78630626
6,4,150,100,relu,0.001,0.0001,177018866.6049231,233410129.06707692
6,4,150,100,relu,0.01,1e-05,206686839.66552436,339522110.0485229
6,4,150,100,relu,0.01,0.0001,205986180.97900864,338924251.3613595
6,4,150,100,tanh,0.0001,1e-05,178244840.20535353,233087688.8252524
6,4,150,100,tanh,0.0001,0.0001,178244838.31907678,233087690.4077359
6,4,150,100,tanh,0.001,1e-05,178244834.37397835,233087681.22742948
6,4,150,100,tanh,0.001,0.0001,178244835.19528064,233087680.1395679
6,4,150,100,tanh,0.01,1e-05,178244749.91837433,233087547.61685368
6,4,150,100,tanh,0.01,0.0001,178244663.2887577,233087674.30068266
6,5,10,,logistic,0.0001,1e-05,306788411.27974284,426428927.7322901
6,5,10,,logistic,0.0001,0.0001,306788411.2232582,426428927.9486195
6,5,10,,logistic,0.001,1e-05,306788407.6164486,426428929.64138657
6,5,10,,logistic,0.001,0.0001,306788407.00699824,426428927.4887262
6,5,10,,logistic,0.01,1e-05,306788387.19317836,426428922.54168755
6,5,10,,logistic,0.01,0.0001,306788375.7044848,426428913.99646056
6,5,10,,relu,0.0001,1e-05,306788406.15661854,426428931.209104
6,5,10,,relu,0.0001,0.0001,306788410.4655227,426428931.2236017
6,5,10,,relu,0.001,1e-05,306787844.93495005,426429163.3602821
6,5,10,,relu,0.001,0.0001,306788017.314108,426429172.4075088
6,5,10,,relu,0.01,1e-05,306732806.83738494,426450543.0442055
6,5,10,,relu,0.01,0.0001,306758213.1609133,426462743.26540554
6,5,10,,tanh,0.0001,1e-05,306788410.82406926,426428927.12408835
6,5,10,,tanh,0.0001,0.0001,306788410.43626714,426428926.97207576
6,5,10,,tanh,0.001,1e-05,306788410.7119925,426428924.62716633
6,5,10,,tanh,0.001,0.0001,306788407.9969438,426428924.968253
6,5,10,,tanh,0.01,1e-05,306788405.0578515,426428905.8302525
6,5,10,,tanh,0.01,0.0001,306788376.9411645,426428918.4730494
6,5,10,10,logistic,0.0001,1e-05,306788411.36013514,426428927.4834753
6,5,10,10,logistic,0.0001,0.0001,306788411.9639869,426428928.0236521
6,5,10,10,logistic,0.001,1e-05,306788410.339219,426428929.4873354
6,5,10,10,logistic,0.001,0.0001,306788410.2219249,426428929.3568191
6,5,10,10,logistic,0.01,1e-05,306788404.05893606,426428937.87620836
6,5,10,10,logistic,0.01,0.0001,306788404.4185068,426428938.4388575
6,5,10,10,relu,0.0001,1e-05,306788407.44223386,426428923.52811503
6,5,10,10,relu,0.0001,0.0001,306788408.81661034,426428931.46424747
6,5,10,10,relu,0.001,1e-05,306783528.09225667,426434227.7182765
6,5,10,10,relu,0.001,0.0001,306783222.8186051,426432448.7719099
6,5,10,10,relu,0.01,1e-05,303235452.0916893,430529091.3485929
6,5,10,10,relu,0.01,0.0001,299413928.56040555,433776629.3545361
6,5,10,10,tanh,0.0001,1e-05,306788411.04749113,426428926.7680619
6,5,10,10,tanh,0.0001,0.0001,306788411.14998513,426428928.00862586
6,5,10,10,tanh,0.001,1e-05,306788408.89686877,426428921.7464187
6,5,10,10,tanh,0.001,0.0001,306788406.73478365,426428920.9535675
6,5,10,10,tanh,0.01,1e-05,306788415.8982156,426428896.9202427
6,5,10,10,tanh,0.01,0.0001,306788392.85582536,426428887.25077486
6,5,50,,logistic,0.0001,1e-05,306788409.9773461,426428928.1359355
6,5,50,,logistic,0.0001,0.0001,306788409.4905501,426428927.7606137
6,5,50,,logistic,0.001,1e-05,306788393.9337891,426428929.44178104
6,5,50,,logistic,0.001,0.0001,306788393.61954105,426428928.6635569
6,5,50,,logistic,0.01,1e-05,306788288.1390392,426428948.1277516
6,5,50,,logistic,0.01,0.0001,306788295.7128307,426428939.1221762
6,5,50,,relu,0.0001,1e-05,306788397.68294066,426428938.45708025
6,5,50,,relu,0.0001,0.0001,306788397.6275183,426428936.8147449
6,5,50,,relu,0.001,1e-05,306786471.6379959,426430244.98494256
6,5,50,,relu,0.001,0.0001,306786252.3808118,426429402.69241494
6,5,50,,relu,0.01,1e-05,306628892.1275186,426562618.70286566
6,5,50,,relu,0.01,0.0001,306629881.53996986,426568524.76064813
6,5,50,,tanh,0.0001,1e-05,306788408.6338602,426428927.09687936
6,5,50,,tanh,0.0001,0.0001,306788407.972596,426428926.29883355
6,5,50,,tanh,0.001,1e-05,306788404.28785247,426428911.9530035
6,5,50,,tanh,0.001,0.0001,306788404.492438,426428917.28057176
6,5,50,,tanh,0.01,1e-05,306788365.0294668,426428752.7598874
6,5,50,,tanh,0.01,0.0001,306788334.1752148,426428799.90181416
6,5,100,,logistic,0.0001,1e-05,306788408.292817,426428930.8006408
6,5,100,,logistic,0.0001,0.0001,306788407.8954157,426428930.26111716
6,5,100,,logistic,0.001,1e-05,306788387.61368686,426428935.82434785
6,5,100,,logistic,0.001,0.0001,306788384.0322773,426428936.35961473
6,5,100,,logistic,0.01,1e-05,306788203.80860066,426429038.63116574
6,5,100,,logistic,0.01,0.0001,306788266.49798256,426429070.68105006
6,5,100,,relu,0.0001,1e-05,306788373.88292557,426428943.29992956
6,5,100,,relu,0.0001,0.0001,306788374.8693399,426428946.37742513
6,5,100,,relu,0.001,1e-05,306784411.0129636,426430131.7528813
6,5,100,,relu,0.001,0.0001,306784081.8947019,426431178.40581083
6,5,100,,relu,0.01,1e-05,306432770.167617,426751122.131171
6,5,100,,relu,0.01,0.0001,306479074.80288106,426707821.18053937
6,5,100,,tanh,0.0001,1e-05,306788406.6141605,426428927.07686013
6,5,100,,tanh,0.0001,0.0001,306788406.06693715,426428927.34177446
6,5,100,,tanh,0.001,1e-05,306788395.0574405,426428901.47182655
6,5,100,,tanh,0.001,0.0001,306788391.86080825,426428900.3242444
6,5,100,,tanh,0.01,1e-05,306788368.8480265,426428637.91857195
6,5,100,,tanh,0.01,0.0001,306788314.5483672,426428645.90028787
6,5,150,,logistic,0.0001,1e-05,306788406.07623154,426428931.120057
6,5,150,,logistic,0.0001,0.0001,306788406.22300977,426428931.11708295
6,5,150,,logistic,0.001,1e-05,306788374.49174404,426428941.12014866
6,5,150,,logistic,0.001,0.0001,306788379.29815286,426428954.00508785
6,5,150,,logistic,0.01,1e-05,306788190.48348266,426429169.8477498
6,5,150,,logistic,0.01,0.0001,306788227.0666623,426429117.11370665
6,5,150,,relu,0.0001,1e-05,306788361.5622916,426428958.28670955
6,5,150,,relu,0.0001,0.0001,306788373.1293659,426428967.6926261
6,5,150,,relu,0.001,1e-05,306781885.1395603,426432180.1305319
6,5,150,,relu,0.001,0.0001,306782727.6380297,426432323.3013656
6,5,150,,relu,0.01,1e-05,306290618.47729284,426887528.6669066
6,5,150,,relu,0.01,0.0001,306339364.10563314,426870581.743195
6,5,150,,tanh,0.0001,1e-05,306788403.3178091,426428926.7945556
6,5,150,,tanh,0.0001,0.0001,306788404.7584351,426428926.7954153
6,5,150,,tanh,0.001,1e-05,306788394.5143833,426428890.3888822
6,5,150,,tanh,0.001,0.0001,306788396.2285288,426428890.3175384
6,5,150,,tanh,0.01,1e-05,306788389.2255611,426428554.0023393
6,5,150,,tanh,0.01,0.0001,306788419.00882953,426428523.84367067
6,5,50,50,logistic,0.0001,1e-05,306788410.1352472,426428929.8381286
6,5,50,50,logistic,0.0001,0.0001,306788410.9099583,426428929.8026477
6,5,50,50,logistic,0.001,1e-05,306788404.1955914,426428927.1403541
6,5,50,50,logistic,0.001,0.0001,306788405.0108402,426428930.66807616
6,5,50,50,logistic,0.01,1e-05,306788377.3796577,426428955.90329206
6,5,50,50,logistic,0.01,0.0001,306788379.75201124,426428958.427924
6,5,50,50,relu,0.0001,1e-05,306788286.645775,426429068.69159144
6,5,50,50,relu,0.0001,0.0001,306788236.2425337,426429059.4575755
6,5,50,50,relu,0.001,1e-05,306577947.261914,426603227.7793191
6,5,50,50,relu,0.001,0.0001,306628305.3196059,426551398.81282616
6,5,50,50,relu,0.01,1e-05,294302318.43744975,476807470.90562147
6,5,50,50,relu,0.01,0.0001,294629974.40592057,483343485.75815755
6,5,50,50,tanh,0.0001,1e-05,306788408.5628306,426428923.0138616
6,5,50,50,tanh,0.0001,0.0001,306788407.7818052,426428922.871832
6,5,50,50,tanh,0.001,1e-05,306788403.5740278,426428903.19320273
6,5,50,50,tanh,0.001,0.0001,306788393.5337217,426428899.8969034
6,5,50,50,tanh,0.01,1e-05,306788410.3425936,426428754.7966823
6,5,50,50,tanh,0.01,0.0001,306788446.2260384,426428767.86642146
6,5,100,50,logistic,0.0001,1e-05,306788410.469954,426428929.40203494
6,5,100,50,logistic,0.0001,0.0001,306788410.2928044,426428929.03482324
6,5,100,50,logistic,0.001,1e-05,306788398.4475774,426428922.16156006
6,5,100,50,logistic,0.001,0.0001,306788407.0357351,426428928.6529562
6,5,100,50,logistic,0.01,1e-05,306788264.6464127,426429090.01694775
6,5,100,50,logistic,0.01,0.0001,306788322.5956561,426428911.9832941
6,5,100,50,relu,0.0001,1e-05,306788183.62661844,426429214.4595472
6,5,100,50,relu,0.0001,0.0001,306788204.8352867,426429185.5811691
6,5,100,50,relu,0.001,1e-05,306380721.3575751,426732000.84908825
6,5,100,50,relu,0.001,0.0001,306472285.64094657,426633785.5591005
6,5,100,50,relu,0.01,1e-05,301317379.09790057,477152281.1549488
6,5,100,50,relu,0.01,0.0001,304892204.63234407,467822885.93065214
6,5,100,50,tanh,0.0001,1e-05,306788407.5257144,426428922.9070113
6,5,100,50,tanh,0.0001,0.0001,306788406.70323485,426428921.3073318
6,5,100,50,tanh,0.001,1e-05,306788404.9396904,426428904.0652038
6,5,100,50,tanh,0.001,0.0001,306788403.4570484,426428903.9922436
6,5,100,50,tanh,0.01,1e-05,306788328.0970935,426428724.72040904
6,5,100,50,tanh,0.01,0.0001,306788425.2129087,426428758.67543006
6,5,100,100,logistic,0.0001,1e-05,306788408.11999387,426428930.91365045
6,5,100,100,logistic,0.0001,0.0001,306788409.392072,426428931.9352416
6,5,100,100,logistic,0.001,1e-05,306788401.94382554,426428930.8491666
6,5,100,100,logistic,0.001,0.0001,306788396.94716966,426428926.3697195
6,5,100,100,logistic,0.01,1e-05,306788315.35412824,426428956.32473415
6,5,100,100,logistic,0.01,0.0001,306788069.17513275,426429303.75885385
6,5,100,100,relu,0.0001,1e-05,306787818.3073352,426429692.93274045
6,5,100,100,relu,0.0001,0.0001,306787795.91398555,426429675.3850126
6,5,100,100,relu,0.001,1e-05,306021323.5664083,426908074.3115153
6,5,100,100,relu,0.001,0.0001,306110818.0760239,427011083.36175966
6,5,100,100,relu,0.01,1e-05,311341119.5980912,462668279.52389765
6,5,100,100,relu,0.01,0.0001,311076462.2852905,460184948.10946107
6,5,100,100,tanh,0.0001,1e-05,306788406.59250927,426428917.33517903
6,5,100,100,tanh,0.0001,0.0001,306788406.52101624,426428918.7788068
6,5,100,100,tanh,0.001,1e-05,306788397.0883888,426428881.5515096
6,5,100,100,tanh,0.001,0.0001,306788406.08882225,426428885.33858126
6,5,100,100,tanh,0.01,1e-05,306788440.26449895,426428592.40899694
6,5,100,100,tanh,0.01,0.0001,306788439.40800565,426428590.8360738
6,5,150,100,logistic,0.0001,1e-05,306788408.22919554,426428930.6662481
6,5,150,100,logistic,0.0001,0.0001,306788408.7713025,426428930.7498352
6,5,150,100,logistic,0.001,1e-05,306788385.0340148,426428917.75811416
6,5,150,100,logistic,0.001,0.0001,306788389.9759857,426428920.1730039
6,5,150,100,logistic,0.01,1e-05,306788208.78778064,426428869.07705635
6,5,150,100,logistic,0.01,0.0001,306788263.05995435,426428913.6029278
6,5,150,100,relu,0.0001,1e-05,306787750.6355342,426430048.1332409
6,5,150,100,relu,0.0001,0.0001,306787569.07538986,426430044.63460577
6,5,150,100,relu,0.001,1e-05,305517591.12947804,427450055.34248173
6,5,150,100,relu,0.001,0.0001,305669468.52903605,427354694.7443447
6,5,150,100,relu,0.01,1e-05,313460867.16399926,447950901.5634622
6,5,150,100,relu,0.01,0.0001,312529301.8653207,450937016.23722154
6,5,150,100,tanh,0.0001,1e-05,306788404.6891515,426428917.49660534
6,5,150,100,tanh,0.0001,0.0001,306788404.3262146,426428917.58257216
6,5,150,100,tanh,0.001,1e-05,306788410.88886553,426428887.33868384
6,5,150,100,tanh,0.001,0.0001,306788398.85486597,426428882.7635447
6,5,150,100,tanh,0.01,1e-05,306788424.6423588,426428586.3643033
6,5,150,100,tanh,0.01,0.0001,306788499.305533,426428615.38526195
7,2,10,,logistic,0.0001,1e-05,233734918.8073057,343083277.03513664
7,2,10,,logistic,0.0001,0.0001,233734919.0681803,343083277.4831412
7,2,10,,logistic,0.001,1e-05,233734909.26042858,343083270.11865175
7,2,10,,logistic,0.001,0.0001,233734909.4188322,343083270.12785846
7,2,10,,logistic,0.01,1e-05,233734842.8037016,343083218.2173744
7,2,10,,logistic,0.01,0.0001,233734826.2475277,343083206.05145025
7,2,10,,relu,0.0001,1e-05,233734912.15223098,343083270.605881
7,2,10,,relu,0.0001,0.0001,233734911.87533543,343083268.8444102
7,2,10,,relu,0.001,1e-05,233733944.14481297,343082454.1519783
7,2,10,,relu,0.001,0.0001,233734177.05311784,343082692.1502894
7,2,10,,relu,0.01,1e-05,233663654.18512714,343026512.7473534
7,2,10,,relu,0.01,0.0001,233649214.10976252,343015282.96723324
7,2,10,,tanh,0.0001,1e-05,233734917.4534718,343083275.5431831
7,2,10,,tanh,0.0001,0.0001,233734918.4285034,343083276.43566644
7,2,10,,tanh,0.001,1e-05,233734908.85249576,343083269.21670383
7,2,10,,tanh,0.001,0.0001,233734909.22324383,343083269.16844726
7,2,10,,tanh,0.01,1e-05,233734822.80007318,343083202.22410125
7,2,10,,tanh,0.01,0.0001,233734823.58122417,343083202.83531374
7,2,10,10,logistic,0.0001,1e-05,233734919.8795645,343083277.7995099
7,2,10,10,logistic,0.0001,0.0001,233734919.29438254,343083277.8682006
7,2,10,10,logistic,0.001,1e-05,233734908.99834442,343083270.43567896
7,2,10,10,logistic,0.001,0.0001,233734908.83337426,343083269.54815865
7,2,10,10,logistic,0.01,1e-05,233734820.92288554,343083201.1922598
7,2,10,10,logistic,0.01,0.0001,233734819.59758702,343083200.4050867
7,2,10,10,relu,0.0001,1e-05,233734899.58505312,343083245.8523939
7,2,10,10,relu,0.0001,0.0001,233734910.82668033,343083255.720643
7,2,10,10,relu,0.001,1e-05,233717962.4008557,343069036.9137938
7,2,10,10,relu,0.001,0.0001,233726301.9632075,343076037.51706386
7,2,10,10,relu,0.01,1e-05,218842871.36728907,331385682.44799703
7,2,10,10,relu,0.01,0.0001,207742214.23080727,322985068.9939472
7,2,10,10,tanh,0.0001,1e-05,233734918.84060618,343083276.2377676
7,2,10,10,tanh,0.0001,0.0001,233734918.8237418,343083276.721352
7,2,10,10,tanh,0.001,1e-05,233734908.82086793,343083269.2771257
7,2,10,10,tanh,0.001,0.0001,233734908.5948476,343083269.2712329
7,2,10,10,tanh,0.01,1e-05,233734822.74318433,343083202.6350002
7,2,10,10,tanh,0.01,0.0001,233734823.74447808,343083202.4367994
7,2,50,,logistic,0.0001,1e-05,233734915.12402812,343083274.5260871
7,2,50,,logistic,0.0001,0.0001,233734915.53164244,343083274.51205516
7,2,50,,logistic,0.001,1e-05,233734880.28426504,343083247.3580552
7,2,50,,logistic,0.001,0.0001,233734876.36277327,343083244.6994417
7,2,50,,logistic,0.01,1e-05,233734474.49311146,343082933.8135741
7,2,50,,logistic,0.01,0.0001,233734479.99073648,343082937.8843376
7,2,50,,relu,0.0001,1e-05,233734870.86339173,343083230.4807703
7,2,50,,relu,0.0001,0.0001,233734884.49714732,343083239.7856111
7,2,50,,relu,0.001,1e-05,233730779.1689694,343079957.41183865
7,2,50,,relu,0.001,0.0001,233730201.3417466,343079522.8276847
7,2,50,,relu,0.01,1e-05,233347979.7921084,342776819.13840586
7,2,50,,relu,0.01,0.0001,233433073.6002461,342844821.35739505
7,2,50,,tanh,0.0001,1e-05,233734913.72794637,343083270.7423799
7,2,50,,tanh,0.0001,0.0001,233734912.99888268,343083270.9931178
7,2,50,,tanh,0.001,1e-05,233734871.41063356,343083239.6809601
7,2,50,,tanh,0.001,0.0001,233734873.07201695,343083239.4734072
7,2,50,,tanh,0.01,1e-05,233734475.3827705,343082931.6138968
7,2,50,,tanh,0.01,0.0001,233734474.74829778,343082931.08125114
7,2,100,,logistic,0.0001,1e-05,233734911.7447939,343083271.486369
7,2,100,,logistic,0.0001,0.0001,233734912.03589508,343083271.3570617
7,2,100,,logistic,0.001,1e-05,233734826.02183214,343083205.3014357
7,2,100,,logistic,0.001,0.0001,233734829.30838332,343083208.0422914
7,2,100,,logistic,0.01,1e-05,233734021.36267528,343082582.4243949
7,2,100,,logistic,0.01,0.0001,233734029.87586704,343082588.1445644
7,2,100,,relu,0.0001,1e-05,233734844.24298033,343083200.83582175
7,2,100,,relu,0.0001,0.0001,233734845.8522911,343083212.28624463
7,2,100,,relu,0.001,1e-05,233726992.25445998,343077005.7931007
7,2,100,,relu,0.001,0.0001,233726856.43165872,343076789.0005909
7,2,100,,relu,0.01,1e-05,232961591.96298733,342471096.0710791
7,2,100,,relu,0.01,0.0001,232875465.84357175,342403052.28921264
7,2,100,,tanh,0.0001,1e-05,233734907.4424901,343083265.7517866
7,2,100,,tanh,0.0001,0.0001,233734908.28356597,343083265.6686685
7,2,100,,tanh,0.001,1e-05,233734826.88674238,343083203.39681906
7,2,100,,tanh,0.001,0.0001,233734827.44341636,343083203.17858064
7,2,100,,tanh,0.01,1e-05,233734039.47723415,343082592.78407925
7,2,100,,tanh,0.01,0.0001,233734040.07633767,343082592.9798721
7,2,150,,logistic,0.0001,1e-05,233734908.38890624,343083269.219793
7,2,150,,logistic,0.0001,0.0001,233734907.21396923,343083267.5675513
7,2,150,,logistic,0.001,1e-05,233734779.92993084,343083169.79684925
7,2,150,,logistic,0.001,0.0001,233734780.15806076,343083170.4616753
7,2,150,,logistic,0.01,1e-05,233733580.12624264,343082240.3166996
7,2,150,,logistic,0.01,0.0001,233733578.47371268,343082239.19759107
7,2,150,,relu,0.0001,1e-05,233734784.19945952,343083161.5670289
7,2,150,,relu,0.0001,0.0001,233734812.17317033,343083186.35934
7,2,150,,relu,0.001,1e-05,233722233.0636283,343073175.3501914
7,2,150,,relu,0.001,0.0001,233721330.31763315,343072486.68290305
7,2,150,,relu,0.01,1e-05,232589325.47069374,342176833.0461736
7,2,150,,relu,0.01,0.0001,232460389.63315204,342075166.51886505
7,2,150,,tanh,0.0001,1e-05,233734901.56086692,343083260.0988923
7,2,150,,tanh,0.0001,0.0001,233734901.59114674,343083260.60759735
7,2,150,,tanh,0.001,1e-05,233734780.74588093,343083167.1391163
7,2,150,,tanh,0.001,0.0001,233734781.9139727,343083167.3000042
7,2,150,,tanh,0.01,1e-05,233733605.35683993,343082255.1825619
7,2,150,,tanh,0.01,0.0001,233733605.22160485,343082255.16048783
7,2,50,50,logistic,0.0001,1e-05,233734916.54106346,343083275.099251
7,2,50,50,logistic,0.0001,0.0001,233734916.21640122,343083274.9312043
7,2,50,50,logistic,0.001,1e-05,233734878.6188241,343083246.1478044
7,2,50,50,logistic,0.001,0.0001,233734876.99913755,343083244.7352853
7,2,50,50,logistic,0.01,1e-05,233734470.51965418,343082929.64486134
7,2,50,50,logistic,0.01,0.0001,233734463.06102908,343082924.34034866
7,2,50,50,relu,0.0001,1e-05,233734468.48170185,343082870.536921
7,2,50,50,relu,0.0001,0.0001,233734654.8930945,343083014.76673424
7,2,50,50,relu,0.001,1e-05,233151598.42534968,342621130.11826503
7,2,50,50,relu,0.001,0.0001,233297664.76307666,342723858.06170714
7,2,50,50,relu,0.01,1e-05,116932515.09391315,204196358.1016441
7,2,50,50,relu,0.01,0.0001,128798276.49718505,229564910.00457224
7,2,50,50,tanh,0.0001,1e-05,233734912.83963513,343083270.5332876
7,2,50,50,tanh,0.0001,0.0001,233734913.0932475,343083270.666421
7,2,50,50,tanh,0.001,1e-05,233734872.60466918,343083239.3760233
7,2,50,50,tanh,0.001,0.0001,233734872.7945074,343083239.79334676
7,2,50,50,tanh,0.01,1e-05,233734474.13468695,343082931.14947283
7,2,50,50,tanh,0.01,0.0001,233734473.9682754,343082930.66229475
7,2,100,50,logistic,0.0001,1e-05,233734916.39754912,343083275.0656527
7,2,100,50,logistic,0.0001,0.0001,233734916.770143,343083275.2531953
7,2,100,50,logistic,0.001,1e-05,233734888.24238542,343083253.24471146
7,2,100,50,logistic,0.001,0.0001,233734886.35699567,343083251.5991183
7,2,100,50,logistic,0.01,1e-05,233734549.8988465,343082991.52081335
7,2,100,50,logistic,0.01,0.0001,233734533.3005395,343082977.9050778
7,2,100,50,relu,0.0001,1e-05,233734235.19989014,343082617.45811623
7,2,100,50,relu,0.0001,0.0001,233734250.58973178,343082600.26007366
7,2,100,50,relu,0.001,1e-05,232978948.9068861,342469014.9879985
7,2,100,50,relu,0.001,0.0001,232981299.75456485,342472379.3211483
7,2,100,50,relu,0.01,1e-05,96196331.8205957,175491174.8788753
7,2,100,50,relu,0.01,0.0001,96016309.13693972,175314897.32722166
